Code	Product label	Exported value in 2004-Q2	Exported value in 2004-Q3	Exported value in 2004-Q4	Exported value in 2005-Q1	Exported value in 2005-Q2	Exported value in 2005-Q3	Exported value in 2005-Q4	Exported value in 2006-Q1	Exported value in 2006-Q2	Exported value in 2006-Q3	Exported value in 2006-Q4	Exported value in 2007-Q1	Exported value in 2007-Q2	Exported value in 2007-Q3	Exported value in 2007-Q4	Exported value in 2008-Q1	Exported value in 2008-Q2	Exported value in 2008-Q3	Exported value in 2008-Q4	Exported value in 2009-Q1	
040590	"Fats and oils derived from milk, and dehydrated butter and ghee (excl. natural butter, recombined ..."	0	0	1	0	0	0	0	55	0	0	0	0	0	0	347	0	0	0	0	0	
040610	"Fresh cheese "unripened or uncured cheese", incl. whey cheese, and curd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
040620	"Grated or powdered cheese, of all kinds"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
040640	"Blue-veined cheese and other cheese containing veins produced by "Penicillium roqueforti""	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	
040711	"Fertilised eggs for incubation, of domestic fowls"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
040719	"Fertilised birds' eggs for incubation (excl. of domestic fowls)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
040721	"Fresh eggs of domestic fowls, in shell (excl. fertilised for incubation)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
040729	"Fresh birds' eggs, in shell (excl. of domestic fowls, and fertilised for incubation)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
040790	"Birds' eggs, in shell, preserved or cooked"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
040811	"Dried egg yolks, whether or not sweetened"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
040819	"Egg yolks, fresh, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
040891	"Dried birds' eggs, not in shell, whether or not sweetened (excl. egg yolks)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
040899	"Birds' eggs, not in shell, fresh, cooked by steaming or boiling in water, moulded, frozen or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
041000	"Turtles' eggs, birds' nests and other edible products of animal origin, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
041090	"Turtles' eggs, birds' nests and other edible products of animal origin, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
050100	"Human hair, unworked, whether or not washed or scoured; waste of human hair"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
050210	"Pigs', hogs' or boars' bristles and waste of such bristles"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
050290	"Badger and other brush making hair and waste thereof"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
050300	"Horsehair and horsehair waste, whether or not put up as a layer, with or without supporting ..."	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
050510	"Feathers used for stuffing and down, not further worked than cleaned, disinfected or treated ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
050590	"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
050690	"Bones and horn-cores and their powder and waste, unworked, defatted, degelatinised or simply ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
050900	"Natural sponges of animal origin"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
051000	"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
051110	"Bovine semen"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
060110	"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant (excl. those used for human ..."	0	0	0	0	0	0	10	0	0	125	10	0	0	0	0	0	124	0	0	0	
060230	"Rhododendrons and azaleas, grafted or not"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
060311	"Fresh cut roses and buds, of a kind suitable for bouquets or for ornamental purposes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
060312	"Fresh cut carnations and buds, of a kind suitable for bouquets or for ornamental purposes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
060315	"Fresh cut lilies "Lilium spp." and buds, of a kind suitable for bouquets or for ornamental ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
060319	"Fresh cut flowers and buds, of a kind suitable for bouquets or for ornamental purposes (excl. ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
060390	"Dried, dyed, bleached, impregnated or otherwise prepared cut flowers and buds, of a kind suitable ..."	24	11	5	3	6	1	3	15	2	0	5	10	22	3	36	119	5	18	25	0	
060410	"Mosses and lichens for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	
060420	"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
060490	"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
060491	"Foliage, branches and other parts of plants, without flowers or flower buds, grasses, fresh, ..."	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	
070320	"Garlic, fresh or chilled"	42	0	0	0	173	0	38	0	356	172	0	0	476	126	38	14	135	175	0	0	
070521	"Fresh or chilled witloof chicory"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
070940	"Fresh or chilled celery (excl. celeriac)"	0	0	0	0	6	0	0	0	0	0	0	11	35	2	0	0	2	2	0	0	
070953	"Fresh or chilled mushrooms of the genus Cantharellus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
070956	"Fresh or chilled truffles "Tuber spp.""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
070959	"Fresh or chilled edible mushrooms and truffles (excl. Agaricus, Boletus, Cantharellus, shiitake, ..."	37	0	41	62	19	2	51	79	63	0	74	2	3	0	58	0	134	0	34	0	
070991	"Fresh or chilled globe artichokes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
070992	"Fresh or chilled olives"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
070993	"Fresh or chilled pumpkins, squash and gourds "Cucurbita spp.""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
070999	"Fresh or chilled vegetables n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
071010	"Potatoes, uncooked or cooked by steaming or by boiling in water, frozen"	6	5	0	0	0	0	0	14	17	4	2	168	12	0	0	0	0	2	0	0	
071030	"Spinach, New Zealand spinach and orache spinach, uncooked or cooked by steaming or by boiling ..."	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
071110	"Onions provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
071220	"Dried onions, whole, cut, sliced, broken or in powder, but not further prepared"	127	0	6	5	45	1	64	14	117	0	14	2	107	30	54	0	104	13	0	0	
071230	"Dried mushrooms and truffles, whole, cut, sliced, broken or in powder, but not further prepared"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
071231	"Dried mushrooms of the genus "Agaricus", whole, cut, sliced, broken or in powder, but not further ..."	20	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	
071232	"Dried wood ears "Auricularia spp.", whole, cut, sliced, broken or in powder, but not further ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
071239	"Dried mushrooms and truffles, whole, cut, sliced, broken or in powder, but not further prepared ..."	0	0	0	8	0	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	
071310	"Dried, shelled peas "Pisum sativum", whether or not skinned or split"	29	18	0	0	0	22	0	28	29	6	15	30	0	0	7	5	2	0	0	0	
071331	"Dried, shelled beans of species "Vigna mungo [L.] Hepper or Vigna radiata [L.] Wilczek", whether ..."	0	0	0	1	0	0	0	0	1	6	0	0	1	0	0	7	1	0	0	0	
071332	"Dried, shelled small red "Adzuki" beans "Phaseolus or Vigna angularis", whether or not skinned ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
071339	"Dried, shelled beans "Vigna and Phaseolus", whether or not skinned or split (excl. beans of ..."	0	0	0	0	0	17	0	0	0	0	55	19	0	0	0	0	0	0	0	0	
071390	"Dried, shelled leguminous vegetables, whether or not skinned or split (excl. peas, chickpeas, ..."	5	78	91	0	5	86	0	1	0	0	0	1	6	0	0	7	0	0	0	0	
071410	"Fresh, chilled, frozen or dried roots and tubers of manioc "cassava", whether or not sliced ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
071420	"Sweet potatoes, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets"	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	
071490	"Arrowroot, salep, Jerusalem artichokes and similar roots and tubers with high starch or inulin ..."	0	0	0	0	0	0	0	4	4	3	0	0	0	0	0	0	0	0	0	0	
080111	"Desiccated coconuts"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080112	"Fresh coconuts in the inner shell "endocarp""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080119	"Fresh coconuts, whether or not shelled or peeled (excl. in the inner shell "endocarp")"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080121	"Fresh or dried brazil nuts, in shell"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080122	"Fresh or dried brazil nuts, shelled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080131	"Fresh or dried cashew nuts, in shell"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080211	"Fresh or dried almonds in shell"	0	0	0	0	0	111	221	0	0	138	0	0	0	0	0	0	0	0	0	0	
080221	"Fresh or dried hazelnuts or filberts "Corylus spp.", in shell"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080222	"Fresh or dried hazelnuts or filberts "Corylus spp.", shelled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080231	"Fresh or dried walnuts, in shell"	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	
080232	"Fresh or dried walnuts, shelled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080240	"Fresh or dried chestnuts (Castanea spp.), whether or not shelled or peeled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080241	"Fresh or dried chestnuts "Castanea spp.", in shell"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080242	"Fresh or dried chestnuts "Castanea spp.", shelled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080250	"Fresh or dried pistachios, whether or not shelled or peeled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080251	"Fresh or dried pistachios, in shell"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080252	"Fresh or dried pistachios, shelled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080262	"Fresh or dried macadamia nuts, shelled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080270	"Fresh or dried kola nuts "Cola spp.", whether or not shelled or peeled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080290	"Nuts, fresh or dried, whether or not shelled or peeled (excluding coconuts, Brazil nuts, cashew ..."	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	1	1	0	0	0	
080299	"Nuts, fresh or dried, whether or not shelled or peeled (excl. coconuts, Brazil nuts, cashew ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080310	"Fresh or dried plantains"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080390	"Fresh or dried bananas (excl. plantains)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080410	"Fresh or dried dates"	2	16	39	9	0	1	1	49	0	0	0	5	0	8	1	0	1	1	4	0	
080430	"Fresh or dried pineapples"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080521	"Fresh or dried mandarins incl. tangerines and satsumas (excl. clementines)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080522	"Fresh or dried clementines incl. monreales"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080529	"Fresh or dried wilkings and similar citrus hybrids"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080530	"Fresh or dried lemons "Citrus limon, Citrus limonum" and limes "Citrus aurantifolia""	0	0	10	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	
080590	"Fresh or dried citrus fruit (excl. oranges, lemons "Citrus limon, Citrus limonum", limes "Citrus ..."	0	0	0	0	1	498	0	8	0	43	163	137	0	272	243	116	1568	1273	256	0	
080610	"Fresh grapes"	6428	2667	0	0	12926	843	1	0	15587	2823	1	0	13885	2504	0	9	19683	3	0	0	
080720	"Fresh pawpaws "papayas""	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080810	"Fresh apples"	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	
080820	"Fresh pears and quinces"	0	173	187	63	6	53	1	0	0	1	43	64	111	2	1	19	940	605	0	0	
080830	"Fresh pears"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080840	"Fresh quinces"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080910	"Fresh apricots"	230	95	77	0	382	20	7	22	557	75	0	0	366	252	97	0	216	0	0	0	
080920	"Fresh cherries"	2	0	0	0	36	0	0	0	13	0	0	0	7	0	0	0	6	0	0	0	
080921	"Fresh sour cherries "Prunus cerasus""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080929	"Fresh cherries (excl. sour cherries)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
080940	"Fresh plums and sloes"	26	1	0	0	107	0	0	0	37	3	0	0	188	1	0	0	10	0	0	0	
081030	"Fresh black-, white- or redcurrants and gooseberries"	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	
081050	"Fresh kiwifruit"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
081070	"Fresh persimmons"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
081210	"Cherries, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
081220	"Strawberries, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
081310	"Dried apricots"	0	0	0	0	0	0	0	0	0	2	0	0	0	82	0	0	0	0	0	0	
081330	"Dried apples"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
081350	"Mixtures of nuts or dried fruits"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
090111	"Coffee (excl. roasted and decaffeinated)"	0	33	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	
090112	"Decaffeinated coffee (excl. roasted)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090122	"Roasted, decaffeinated coffee"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090190	"Coffee husks and skins; coffee substitutes containing coffee in any proportion"	1	4	4	0	0	5	0	0	13	43	1	26	9	0	0	4	0	0	0	0	
090240	"Black fermented tea and partly fermented tea, whether or not flavoured, in immediate packings ..."	0	20	0	0	0	0	3	0	24	0	0	53	2	0	6	0	12	1	0	0	
090300	"Mate"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090421	"Fruits of the genus Capsicum or of the genus Pimenta, dried, neither crushed nor ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090422	"Fruits of the genus Capsicum or of the genus Pimenta, crushed or ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090500	"Vanilla"	0	0	0	0	0	21	9	0	0	0	0	0	0	0	0	0	0	0	0	0	
090510	"Vanilla, neither crushed nor ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090520	"Vanilla, crushed or ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090610	"Cinnamon and cinnamon-tree flowers (excluding crushed and ground)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090611	"Cinnamon "Cinnamomum zeylanicum Blume" (excl. crushed and ground)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090619	"Cinnamon and cinnamon-tree flowers (excl. cinnamon "Cinnamomum zeylanicum Blume" and crushed ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090620	"Crushed or ground cinnamon and cinnamon-tree flowers"	0	0	19	0	0	0	0	0	0	2	0	1	0	0	0	0	2	0	0	0	
090700	"Cloves, whole fruit, cloves and stems"	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090710	"Cloves, whole fruit, cloves and stems, neither crushed nor ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090720	"Cloves, whole fruit, cloves and stems, crushed or ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090811	"Nutmeg, neither crushed nor ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090812	"Nutmeg, crushed or ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090820	"Mace"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
090821	"Mace, neither crushed nor ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090822	"Mace, crushed or ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090830	"Cardamoms"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
090831	"Cardamoms, neither crushed nor ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090832	"Cardamoms, crushed or ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090921	"Coriander seeds, neither crushed nor ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090922	"Coriander seeds, crushed or ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090931	"Cumin seeds, neither crushed nor ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090932	"Cumin seeds, crushed or ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090940	"Caraway seeds"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090950	"Seeds of fennel; juniper berries"	0	3	3	0	7	4	0	0	0	0	6	1	0	4	0	0	10	0	0	0	
090961	"Juniper berries and seeds of anise, badian, caraway or fennel, neither crushed nor ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
090962	"Juniper berries and seeds of anise, badian, caraway or fennel, crushed or ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
091011	"Ginger, neither crushed nor ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
091012	"Ginger, crushed or ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
091050	"Curry"	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	14	9	0	
100110	"Durum wheat"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	16	0	
100111	"Durum wheat seed for sowing"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100119	"Durum wheat (excl. seed for sowing)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100191	"Seed of wheat and meslin, for sowing (excl. durum)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100199	"Wheat and meslin (excl. seed for sowing, and durum wheat)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100300	"Barley"	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	9	0	0	
100310	"Barley seed for sowing"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100390	"Barley (excl. seed for sowing)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100400	"Oats"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100590	"Maize (excl. seed for sowing)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100610	"Rice in the husk, "paddy" or rough"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100640	"Broken rice"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	77	0	
100700	"Grain sorghum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100710	"Grain sorghum, for sowing"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100790	"Grain sorghum (excl. for sowing)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100810	"Buckwheat"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100820	"Millet (excluding grain sorghum)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100829	"Millet (excl. grain sorghum, and seed for sowing)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100830	"Canary seed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100850	"Quinoa "Chenopodium quinoa""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100860	"Triticale"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100890	"Cereals (excl. wheat and meslin, rye, barley, oats, maize, rice, grain sorghum, buckwheat, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	
110210	"Rye flour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110220	"Maize "corn" flour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	1	0	0	0	
110230	"Rice flour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110313	"Groats and meal of maize "corn""	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
110320	"Cereal pellets"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110411	"Rolled or flaked grains of barley"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110412	"Rolled or flaked grains of oats"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110419	"Rolled or flaked grains of cereals (excl. oats)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110421	"Hulled, pearled, sliced, kibbled or otherwise worked grains of barley (excluding barley flour)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110422	"Hulled, pearled, sliced, kibbled or otherwise worked oat grains (excl. rolled, flaked, pellets ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110423	"Hulled, pearled, sliced, kibbled or otherwise worked maize grains (excl. rolled, flaked, pellets ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110429	"Grains of cereals, hulled, pearled, sliced, kibbled or otherwise worked (excl. rolled, flaked, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110430	"Germ of cereals, whole, rolled, flaked or ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110510	"Flour, meal and powder of potatoes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	
110520	"Flakes, granules and pellets of potatoes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110610	"Flour, meal and powder of peas, beans, lentils and the other dried leguminous vegetables of ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110620	"Flour, meal and powder of sago or of roots or tubers of manioc, arrowroot, salep, sweet potatoes ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110630	"Flour, meal and powder of produce of chapter 8 "Edible fruit and nuts; peel of citrus fruits ..."	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	13	0	0	0	0	
110710	"Malt (excl. roasted)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110720	"Roasted malt"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110811	"Wheat starch"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110812	"Maize starch"	230	102	92	85	216	274	169	151	39	40	94	67	0	226	174	0	0	234	73	0	
110813	"Potato starch"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110814	"Manioc starch"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110819	"Starch (excl. wheat, maize, potato and manioc)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110820	"Inulin"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110900	"Wheat gluten, whether or not dried"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
120100	"Soya beans, whether or not broken"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
