Code;Product label;Exported value in 2018-Q3;Exported value in 2018-Q4;Exported value in 2019-Q1;Exported value in 2019-Q2;Exported value in 2019-Q3;Exported value in 2019-Q4;Exported value in 2020-Q1;Exported value in 2020-Q2;Exported value in 2020-Q3;Exported value in 2020-Q4;Exported value in 2021-Q1;Exported value in 2021-Q2;Exported value in 2021-Q3;Exported value in 2021-Q4;Exported value in 2022-Q1;Exported value in 2022-Q2;Exported value in 2022-Q3;Exported value in 2022-Q4;Exported value in 2023-Q1;Exported value in 2023-Q2;
170390;"Beet molasses resulting from the extraction or refining of sugar";2453;1651;1378;2896;1863;393;860;2525;434;2096;877;2078;2805;0;0;0;0;0;0;0;
190110;"Food preparations for infant use, put up for retail sale, of flour, groats, meal, starch or ...";853;541;494;14;20;69;3;0;0;1;1;0;1547;1426;1808;0;0;0;0;0;
190190;"Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing ...";30;48;15;24;75;62;60;76;0;3;66;3;1;23;5;1;0;0;1;0;
190211;"Uncooked pasta, not stuffed or otherwise prepared, containing eggs";0;0;1;0;0;0;1;19;31;49;50;48;34;30;12;0;0;0;10;0;
190300;"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, ...";0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0;0;0;0;0;
190420;"Prepared foods obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes ...";0;0;249;0;0;22;72;11;10;55;0;48;0;0;21;2;0;0;0;0;
190430;"Bulgur wheat in the form of worked grains, obtained by cooking hard wheat grains";0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;9;0;
190510;"Crispbread";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
190520;"Gingerbread and the like, whether or not containing cocoa";1;8;15;45;31;10;5;2;22;13;0;0;0;0;0;5;0;0;0;0;
190530;"Sweet biscuits, waffles and wafers, whether or not containing cocoa (excluding with water content ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200120;"Onions, prepared or preserved by vinegar or acetic acid";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200310;"Mushrooms of the genus "Agaricus", prepared or preserved otherwise than by vinegar or acetic ...";16;20;108;1;0;26;1;0;0;0;14;11;7;3;13;0;0;14;3;0;
200320;"Truffles, prepared or preserved otherwise than by vinegar or acetic acid";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200410;"Potatoes, prepared or preserved otherwise than by vinegar or acetic acid, frozen";0;0;0;1;67;1;23;0;3;0;0;43;3;0;2;0;0;0;1;0;
200510;"Homogenised vegetables put up for retail sale as infant food or for dietetic purposes, in containers ...";0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;
200540;"Peas "Pisum Sativum", prepared or preserved otherwise than by vinegar or acetic acid (excl. ...";0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;
200551;"Shelled beans "Vigna spp., Phaseolus spp.", prepared or preserved otherwise than by vinegar ...";0;0;0;0;0;0;0;0;0;0;6;0;7;0;0;0;0;0;0;0;
200560;"Asparagus, prepared or preserved otherwise than by vinegar or acetic acid (excl. frozen)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200580;"Sweetcorn "Zea Mays var. Saccharata", prepared or preserved otherwise than by vinegar or acetic ...";0;7;0;22;14;1;0;19;0;0;0;117;74;13;3;0;0;2;0;0;
200590;"Vegetables and mixtures of vegetables, prepared or preserved otherwise than by vinegar, non-frozen ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200591;"Bamboo shoots, prepared or preserved otherwise than by vinegar or acetic acid (excl. frozen)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200600;"Vegetables, fruit, nuts, fruit-peel and other edible parts of plants, preserved by sugar "drained, ...";5;1;3;2;4;5;11;9;8;14;0;0;1;7;0;23;0;5;0;0;
200710;"Homogenised preparations of jams, jellies, marmalades, fruit or nut purées and nut pastes, ...";0;0;0;3;7;4;2;0;0;5;13;3;0;2;3;2;0;1;1;0;
200860;"Cherries, prepared or preserved, whether or not containing added sugar or other sweetening ...";0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200870;"Peaches, incl. nectarines, prepared or preserved, whether or not containing added sugar or ...";7;17;80;14;57;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;
200891;"Palm hearts, prepared or preserved, whether or not containing added sugar or other sweetening ...";0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200892;"Mixtures of fruits, nuts and other edible parts of plants, prepared or preserved, whether or ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200893;"Cranberries "Vaccinium macrocarpon, Vaccinium oxycoccos" and lingonberries "Vaccinium vitis-idaea", ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200920;"Grapefruit juice, unfermented, whether or not containing added sugar or other sweetening matter ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200921;"Grapefruit juice, unfermented, Brix value <= 20 at 20°C, whether or not containing added sugar ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;
200930;"Juice of citrus fruit, unfermented, whether or not containing added sugar or other sweetening ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200940;"Pineapple juice, unfermented, whether or not containing added sugar or other sweetening matter ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200960;"Grape juice, incl. grape must, unfermented, whether or not containing added sugar or other ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200969;"Grape juice, incl. grape must, unfermented, Brix value > 30 at 20°C, whether or not containing ...";28;72;42;106;24;61;30;25;18;24;13;4;0;0;0;0;0;0;0;0;
200970;"Apple juice, unfermented, whether or not containing added sugar or other sweetening matter ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200980;"Juice of fruit or vegetables, unfermented, whether or not containing added sugar or other sweetening ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200981;"Cranberry or lingonberry "Vaccinium macrocarpon, Vaccinium oxycoccos, Vaccinium vitis-idaea" ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
210310;"Soya sauce";0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;
210610;"Protein concentrates and textured protein substances";0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;
220190;"Ordinary natural water, not containing added sugar, other sweetening matter or flavoured; ice ...";6;0;0;0;5;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;
220290;"Non-alcoholic beverages (excluding water, fruit or vegetable juices and milk)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
220291;"Non-alcoholic beer <= 0.5% vol alc";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
220430;"Grape must, of an actual alcoholic strength of > 0,5% vol (excl. grape must whose fermentation ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
220510;"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances, in containers ...";20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
220590;"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances, in containers ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
220600;"Cider, perry, mead, saké and other fermented beverages and mixtures of fermented beverages ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
220820;"Spirits obtained by distilling grape wine or grape marc";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
220840;"Rum and other spirits obtained by distilling fermented sugar-cane products";1;2;1;1;2;11;1;0;0;0;0;0;0;1;0;3;2;2;2;0;
230110;"Flours, meals and pellets, of meat or offal, unfit for human consumption; greaves";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230210;"Bran, sharps and other residues of maize "corn", whether or not in the form of pellets, derived ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230220;"Bran, sharps and other residues of rice, whether or not in the form of pellets, derived from ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230230;"Bran, sharps and other residues of wheat, whether or not in the form of pellets, derived from ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230240;"Bran, sharps and other residues of cereals, whether or not in the form of pellets, derived ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230310;"Residues of starch manufacture and similar residues";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230320;"Beet-pulp, bagasse and other waste of sugar manufacture";0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;
230330;"Brewing or distilling dregs and waste";0;7;0;0;9;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;
230400;"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...";0;84;109;0;0;0;0;0;0;0;7;0;26;25;1;0;90;293;0;0;
230630;"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...";0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230640;"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230641;"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230649;"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230650;"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230660;"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230700;"Wine lees; argol";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230800;"Acorns, horse-chestnuts, marc and other vegetable materials and vegetable waste, vegetable ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;
230810;"Acorns and horse-chestnuts for animal feeding, whether or not in the form of pellets";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230890;"Maize stalks, maize leaves, marc and other vegetable materials, waste, residues and by-products ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230910;"Dog or cat food, put up for retail sale";33;0;0;2;0;0;0;0;28;69;0;20;0;7;0;0;0;0;0;0;
240310;"Smoking tobacco, whether or not containing tobacco substitutes in any proportion";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
240391;"Tobacco, "homogenised" or "reconstituted" from finely-chopped tobacco leaves, tobacco refuse ...";6977;3382;4711;4127;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
330111;"Oils of bergamot, whether or not terpeneless, incl. concretes and absolutes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
330113;"Oils of lemon, whether or not terpeneless, incl. concretes and absolutes";0;0;1;0;6;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;
330114;"Oils of lime, whether or not terpeneless, incl. concretes and absolutes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
330121;"Oils of geranium, whether or not terpeneless, incl. concretes and absolutes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
330122;"Oils of jasmin, whether or not terpeneless, incl. concretes and absolutes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
330123;"Oils of lavender or of lavandin, whether or not terpeneless, incl. concretes and absolutes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
330124;"Oils of peppermint "Mentha piperita", whether or not terpeneless, incl. concretes and absolutes";0;0;0;0;0;0;0;0;0;0;1;0;1;5;0;0;0;0;0;0;
330125;"Oils of mints, whether or not terpeneless, incl. concretes and absolutes (excl. those of peppermint ...";135;125;95;37;167;27;32;68;109;113;14;30;93;81;26;23;47;22;58;0;
330126;"Oils of vetiver, whether or not terpeneless, incl. concretes and absolutes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
350211;"Egg albumin, dried "e.g. in sheets, scales, flakes, powder"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
350219;"Egg albumin (excl. dried [e.g. in sheets, scales, flakes, powder])";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
382311;"Stearic acid, industrial";0;6;0;0;0;0;0;9;0;0;0;0;0;58;1;0;0;0;0;0;
382312;"Oleic acid, industrial";0;0;0;0;0;0;0;0;14;35;0;0;0;0;0;0;0;0;0;0;
382313;"Tall oil fatty acids, industrial";0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;
